alignment_error_vox,classification_confidence,classification_reason,classification_status,comparison_applicable,confidence_percent_uncalibrated,connected_support,defect_type,diameter_median_um,diameter_voxels_median,diameter_voxels_p10,diameter_voxels_p90,edge_id,end_x,end_y,end_z,expected_radius_median_voxels,failed_checks,gap_fraction,has_error,height_band,human_review_label,human_review_note,human_review_source,junction0,junction1,length_vox,length_voxels,longest_unsupported_gap_voxels,measurement_valid,median_signed_radial_deviation_voxels,mid_x,mid_y,mid_z,observed_axial_fraction,occupancy,orientation,p90_absolute_radial_deviation_voxels,p90_centerline_displacement_voxels,prediction,prediction_reason,region,registration_uncertainty_voxels,review_required,sample_order,start_x,start_y,start_z,strut_id,thickness_measurement_valid,thickness_um_median,threshold_stability,tiff_measurement_valid
4.559664761718426,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003297_N003303,181.25956626544445,762.9142077605006,222.03672198581043,3.53873872756958,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.7057142857142858,True,low,,,,3297,3303,55.84560994969749,55.42603906088283,39.11494756582303,True,-0.5509618035643316,200.9876258315494,762.8685147307683,241.79740556626092,0.0930232558139534,0.0930232558139534,1:0:1,0.5509618035643316,4.559664761718426,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5835,220.71568539765437,762.822821701036,261.55808914671144,5835,False,,0.0,False
4.567576720864749,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003307_N003317,260.23613711303585,762.5126166025731,222.10216665511535,3.5698626041412354,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""radial_deviation"", ""centerline_displacement""]",0.6514285714285714,True,low,,,,3307,3317,55.84560994969736,55.42603906088273,36.10610544537503,True,-0.8186816933333376,240.5080775469309,762.5583096323054,202.3414830746649,0.1627906976744186,0.1627906976744186,1:0:1,1.6784557700876814,4.567576720864749,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5861,220.780017980826,762.6040026620377,182.58079949421443,5861,False,,0.0,False
4.545376052746593,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003321_N003331,339.21270796062726,762.1110254446454,222.1676113244203,3.5647289752960205,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6695238095238096,True,low,,,,3321,3331,55.84560994969742,55.426039060882765,37.109052818857705,True,-0.7002915057921764,319.4846483945223,762.1567184743778,202.40692774396985,0.1395348837209302,0.1395348837209302,1:0:1,0.923143821160582,4.545376052746593,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5889,299.75658882841736,762.2024115041102,182.64624416351936,5889,False,,0.0,False
4.334321139617768,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003339_N003345,418.1892788082186,761.7094342867179,222.23305599372523,3.5276896953582764,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""radial_deviation"", ""centerline_displacement""]",0.6695238095238095,True,low,,,,3339,3345,55.845609949697504,55.42603906088285,37.109052818857755,True,-1.460958370325408,437.9173383743236,761.6637412569855,241.99373957417572,0.1162790697674418,0.1162790697674418,1:0:1,1.5520462945216824,4.334321139617768,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5919,457.6453979404286,761.6180482272532,261.7544231546262,5919,False,,0.0,False
4.488030356987603,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003349_N003359,497.1658496558101,761.3078431287903,222.29850066303015,3.5428292751312256,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6876190476190476,True,low,,,,3349,3359,55.84560994969742,55.42603906088275,38.112000192340325,True,-1.3131423405409637,477.4377900897052,761.3535361585227,202.5378170825797,0.1162790697674418,0.1162790697674418,1:0:1,1.3131423405409637,4.488030356987603,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5945,457.70973052360023,761.399229188255,182.77713350212923,5945,False,,0.0,False
4.773705686389095,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,462.6068195584886,7.962251627512712,7.962251627512712,7.962251627512712,E_N003353_N003359,497.1658496558101,761.3078431287903,222.29850066303015,3.563483715057373,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6514285714285716,True,low,,,,3353,3359,55.84560994969758,55.426039060882886,36.10610544537514,True,-0.7069813126853708,516.8939092219152,761.262150099058,242.05918424348067,0.1627906976744186,0.1627906976744186,1:0:1,0.7163464680885943,4.773705686389095,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5947,536.6219687880202,761.2164570693257,261.81986782393113,5947,True,462.6068195584886,1.0,True
1.955653660834887,medium,disconnected_or_unsupported_body,confirmed,True,75.0,False,broken,356.47869608524394,6.135605784599724,5.804520407402121,6.362266168921165,E_N003362_N003369,575.9737013913311,721.3086950395214,182.9845450120643,3.4963810443878174,"[""continuous_support"", ""centerline_displacement""]",0.018095238095238,,low,,,,3362,3369,55.845609949697334,55.4260390608827,1.0029473734826393,True,-0.4927218642454638,595.818286805057,740.9523709559605,182.9462839264017,0.9767441860465116,0.9767441860465116,0:-1:-1,0.6329649535828549,1.955653660834887,broken,disconnected_or_unsupported_body,exterior,0.6296126413117267,True,5962,615.6628722187829,760.5960468723998,182.9080228407391,5962,True,356.47869608524394,1.0,True
4.595292709990172,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003362_N003373,576.1424205034016,760.9062519708627,222.3639453323351,3.5130579471588135,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""radial_deviation"", ""centerline_displacement""]",0.6876190476190475,True,low,,,,3362,3373,55.84560994969731,55.42603906088263,38.11200019234024,True,-1.653119780330347,595.9026463610923,760.7511494216312,202.63598408653712,0.1162790697674418,0.1162790697674418,1:0:-1,1.852363470733318,4.595292709990172,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5972,615.6628722187829,760.5960468723998,182.9080228407391,5972,False,,0.0,False
4.15069771664614,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003363_N003373,576.1424205034016,760.9062519708627,222.3639453323351,3.469756603240967,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6514285714285715,True,low,,,,3363,3373,55.84560994969749,55.42603906088281,36.106105445375086,True,-0.776668378242316,556.4143609372966,760.9519450005951,202.60326175188465,0.1627906976744186,0.1627906976744186,1:0:1,1.0797987957085804,4.15069771664614,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5973,536.6863013711916,760.9976380303274,182.84257817143416,5973,False,,0.0,False
4.106165333705485,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003364_N003373,576.1424205034016,760.9062519708627,222.3639453323351,3.5676658153533936,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""radial_deviation"", ""centerline_displacement""]",0.6695238095238094,True,low,,,,3364,3373,55.845609949697334,55.42603906088275,37.10905281885768,True,-1.807892924783439,556.3821946457109,761.0613545200943,242.09190657813312,0.1395348837209302,0.1395348837209302,1:0:-1,1.817612633853283,4.106165333705485,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5974,536.6219687880202,761.2164570693257,261.81986782393113,5974,False,,0.0,False
4.573606354908956,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003367_N003373,576.1424205034016,760.9062519708627,222.3639453323351,3.4768178462982178,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""radial_deviation"", ""centerline_displacement""]",0.6876190476190477,True,low,,,,3367,3373,55.84560994969736,55.426039060882786,38.11200019234036,True,-0.5543588225887408,595.8704800695065,760.8605589411304,242.1246289127856,0.1162790697674418,0.1162790697674418,1:0:1,1.8904100638855423,4.573606354908956,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,5975,615.5985396356114,760.8148659113981,261.8853124932361,5975,False,,0.0,False
4.4818118370607065,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003376_N003387,655.1189913509932,760.5046608129352,222.4293900016401,3.53141713142395,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.5971428571428572,True,low,,,,3376,3387,55.84560994969719,55.42603906088261,33.09726332492705,True,-0.2817375899142531,674.8792172086837,760.3495582637038,202.70142875584207,0.2325581395348837,0.2325581395348837,1:0:-1,0.6103782792340454,4.4818118370607065,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6000,694.6394430663743,760.1944557144723,182.97346751004403,6000,False,,0.0,False
4.536777937702025,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,410.3706105364211,7.063177461900535,6.724818781309086,8.810356977978545,E_N003377_N003387,655.1189913509932,760.5046608129352,222.4293900016401,3.5490846633911133,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6514285714285716,True,low,,,,3377,3387,55.84560994969769,55.42603906088295,36.106105445375185,True,-0.5325605721458171,635.390931784888,760.5503538426675,202.6687064211896,0.1627906976744186,0.1627906976744186,1:0:1,0.69785891417516,4.536777937702025,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6001,615.6628722187829,760.5960468723998,182.9080228407391,6001,True,410.3706105364211,1.0,True
4.5943386167013385,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003378_N003387,655.1189913509932,760.5046608129352,222.4293900016401,3.5342681407928467,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""radial_deviation"", ""centerline_displacement""]",0.6695238095238094,True,low,,,,3378,3387,55.84560994969763,55.42603906088279,37.10905281885771,True,-0.4179051527580877,635.3587654933023,760.6597633621666,242.1573512474381,0.1395348837209302,0.1395348837209302,1:0:-1,1.6377205314596162,4.5943386167013385,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6002,615.5985396356114,760.8148659113981,261.8853124932361,6002,False,,0.0,False
4.4701312072822725,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,463.8898209787785,7.9843342681373235,7.706373539049349,8.372815296177993,E_N003381_N003387,655.1189913509932,760.5046608129352,222.4293900016401,3.5526368618011475,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.5971428571428572,True,low,,,,3381,3387,55.845609949697305,55.42603906088271,33.097263324927106,True,-0.6298638662876135,674.847050917098,760.4589677832029,242.19007358209052,0.2093023255813953,0.2093023255813953,1:0:1,0.8162253906947546,4.4701312072822725,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6003,694.5751104832029,760.4132747534705,261.950757162541,6003,True,463.8898209787785,1.0,True
4.572116699527382,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003390_N003401,734.0955621985843,760.1030696550075,222.494834670945,3.5537474155426025,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.5428571428571428,True,low,,,,3390,3401,55.84560994969749,55.42603906088275,30.088421204479204,True,-0.3432652198288639,753.8557880562751,759.9479671057761,202.766873425147,0.2558139534883721,0.2558139534883721,1:0:-1,1.2485553220514594,4.572116699527382,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6032,773.6160139139658,759.7928645565447,183.03891217934896,6032,False,,0.0,False
4.460243431864128,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,436.8742574617003,7.519350386604136,6.876054344956882,8.162646428251392,E_N003391_N003401,734.0955621985843,760.1030696550075,222.494834670945,3.563486099243164,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6152380952380954,True,low,,,,3391,3401,55.845609949697526,55.42603906088295,34.100210698409896,True,-0.7446012027404696,714.3675026324793,760.14876268474,202.73415109049452,0.2093023255813953,0.2093023255813953,1:0:1,1.1096446741874053,4.460243431864128,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6033,694.6394430663743,760.1944557144723,182.97346751004403,6033,True,436.8742574617003,1.0,True
4.639411080277254,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,,,,,E_N003392_N003401,734.0955621985843,760.1030696550075,222.494834670945,3.53768539428711,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.579047619047619,True,low,,,,3392,3401,55.84560994969729,55.42603906088269,32.09431595144445,True,-0.1369586769876232,714.3353363408936,760.258172204239,242.222795916743,0.2558139534883721,0.2558139534883721,1:0:-1,0.9427581068611288,4.639411080277254,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6034,694.5751104832029,760.4132747534705,261.950757162541,6034,False,,0.0,False
4.568086711449505,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,529.8326369828774,9.119322495402365,8.994160623126227,9.244484367678504,E_N003395_N003401,734.0955621985843,760.1030696550075,222.494834670945,3.5451314449310303,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6333333333333334,True,low,,,,3395,3401,55.84560994969749,55.42603906088264,35.103158071892345,True,-0.6923990062864434,753.8236217646893,760.0573766252753,242.25551825139547,0.1860465116279069,0.1860465116279069,1:0:1,0.8162014099710145,4.568086711449505,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6035,773.5516813307943,760.011683595543,262.01620183184593,6035,True,529.8326369828774,1.0,True
2.98293511370263,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,broken,327.39824446922853,5.635081660399802,5.431631074293576,6.313106965141221,E_N003452_N003456,335.7011572237139,91.14074800182443,342.49070240478574,3.514657974243164,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.4704761904761905,True,middle,,,,3456,3452,55.84560994969745,55.42603906088281,26.076631710548675,True,-0.6938385084471554,335.6167976676787,71.34196953615375,322.8010022446503,0.3953488372093023,0.3953488372093023,1:1:0,0.8560924369440315,2.98293511370263,broken,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6141,335.5324381116435,51.54319107048307,303.1113020845149,6141,True,327.39824446922853,1.0,True
2.621871354105469,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,broken,340.31401839096895,5.857384137538192,5.621520942413378,6.056331771164162,E_N003463_N003468,375.22160893909546,90.8305429033616,303.03477991318965,3.4591333866119385,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.38,True,middle,,,,3463,3468,55.845609949697526,55.426039060882886,21.061894843135494,True,-0.5302621466474209,375.1050830914744,71.14117395719,322.8337245793027,0.5116279069767442,0.5116279069767442,1:-1:0,0.6720376632668821,2.621871354105469,broken,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6151,374.9885572438534,51.4518050110184,342.63266924541585,6151,True,340.31401839096895,1.0,True
1.6227637708764402,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,337.5005391043887,5.80895936496366,5.5044486846646725,6.379467722201265,E_N003466_N003471,414.6777280713053,90.73915684389684,342.5561470740906,3.4011614322662354,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.579047619047619,True,middle,,,,3471,3466,55.845609949697376,55.42603906088274,32.09431595144448,True,-0.6097051286882853,414.7942539189263,110.42852579006842,322.75720240797756,0.2558139534883721,0.2558139534883721,1:-1:0,0.7712947661333089,1.6227637708764402,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6166,414.91077976654736,130.11789473624,302.95825774186454,6166,True,337.5005391043887,1.0,True
4.217691238313615,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,437.3945798721195,7.528306021895345,5.777159297446376,10.24083638797818,E_N003508_N003511,651.6074406140797,89.53438337011418,342.75248108200543,3.5217673778533936,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.5428571428571428,True,middle,,,,3511,3508,55.84560994969753,55.42603906088285,30.08842120447926,True,-0.2464564623710428,671.3676664717705,89.37928082088274,323.0245198362074,0.3023255813953488,0.3023255813953488,1:0:-1,0.9883632232299624,4.217691238313615,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6234,691.1278923294612,89.22417827165128,303.29655859040935,6234,True,437.3945798721195,1.0,True
3.154951549828297,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,broken,396.12802264351967,6.818038255482266,6.509907106038166,8.060105352450835,E_N003517_N003524,691.1278923294612,89.22417827165128,303.29655859040935,3.46329116821289,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.0904761904761905,True,middle,,,,3517,3524,55.845609949697405,55.426039060882765,5.014736867413204,True,-0.4330271861310577,691.2444181770823,108.91354721782282,283.4976139242963,0.7441860465116279,0.7441860465116279,1:-1:0,0.7277820836064551,3.154951549828297,broken,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6245,691.3609440247033,128.60291616399437,263.6986692581832,6245,True,396.12802264351967,1.0,True
3.891716175995094,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,broken,379.234303377915,6.52726856072143,6.248904692628573,6.91948864616884,E_N003519_N003524,691.1278923294612,89.22417827165128,303.29655859040935,3.455904483795166,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.199047619047619,True,middle,,,,3519,3524,55.84560994969752,55.42603906088283,11.032421108309062,True,-0.5001058545904138,691.0113664818401,69.53480932547969,323.0955032565224,0.7441860465116279,0.7441860465116279,1:-1:0,0.685861496750923,3.891716175995094,broken,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6247,690.894840634219,49.845440379308094,342.89444792263555,6247,True,379.234303377915,1.0,True
4.522111903878317,medium,disconnected_or_unsupported_body,confirmed,True,75.0,False,broken,380.46936361592714,6.548526051909245,6.013435722486716,8.853132728389209,E_N003519_N003526,730.4152923496003,49.53523528084519,303.4385254310395,3.50742506980896,"[""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.1266666666666666,True,middle,,,,3519,3526,55.845609949697334,55.42603906088273,7.020631614378479,True,-0.3914029877938416,710.6550664919097,49.69033783007664,323.1664866768375,0.8372093023255814,0.8372093023255814,1:0:-1,0.5616806590851351,4.522111903878317,broken,disconnected_or_unsupported_body,exterior,0.6296126413117267,True,6254,690.894840634219,49.845440379308094,342.89444792263555,6254,True,380.46936361592714,1.0,True
3.5773660715528997,medium,disconnected_or_unsupported_body,confirmed,True,75.0,False,broken,394.89729852404486,6.796855396283044,5.9026849465133875,8.753908754901675,E_N003524_N003526,730.4152923496003,49.53523528084519,303.4385254310395,3.5418384075164795,"[""continuous_support"", ""centerline_displacement""]",0.0361904761904761,,middle,,,,3524,3526,55.84560994969721,55.42603906088265,2.0058947469652773,True,-0.5925459553024339,710.7715923395308,69.37970677624824,303.36754201072443,0.9534883720930232,0.9534883720930232,0:-1:1,0.8274769692558925,3.5773660715528997,broken,disconnected_or_unsupported_body,exterior,0.6296126413117267,True,6259,691.1278923294612,89.22417827165128,303.29655859040935,6259,True,394.89729852404486,1.0,True
3.284569298899485,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,broken,354.1510687294139,6.095543351625024,5.379961044740436,6.266070473923084,E_N003522_N003526,730.5840114616708,89.13279221218654,342.8179257513104,3.468447685241699,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.1085714285714286,True,middle,,,,3526,3522,55.84560994969745,55.426039060882786,6.017684240895846,True,-0.5441969277155714,730.4996519056356,69.33401374651586,323.12822559117495,0.7906976744186046,0.7906976744186046,1:1:0,0.6575064620762072,3.284569298899485,broken,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,6265,730.4152923496003,49.53523528084519,303.4385254310395,6265,True,354.1510687294139,1.0,True
4.469891218017117,medium,disconnected_or_unsupported_body,confirmed,True,75.0,False,broken,337.8114039006597,5.814309877808256,5.411585142566226,6.229759068621887,E_N003564_N003567,257.12635718343495,170.51863398343653,342.20676872352544,3.5587315559387207,"[""continuous_support"", ""centerline_displacement""]",0.0361904761904761,,middle,,,,3567,3564,55.84560994969753,55.42603906088281,2.0058947469652826,True,-0.5975415779713389,276.88658304112573,170.3635314342051,322.4788074777274,0.9534883720930232,0.9534883720930232,1:0:-1,0.8023262250213209,4.469891218017117,broken,disconnected_or_unsupported_body,exterior,0.6296126413117267,True,6334,296.6468088988166,170.20842888497367,302.7508462319294,6334,True,337.8114039006597,1.0,True
4.478716343018562,medium,disconnected_or_unsupported_body,confirmed,True,75.0,False,broken,467.817506150306,8.051936422552599,5.966554308290536,8.756418783731611,E_N003766_N003778,731.2188339642253,207.48782492821428,303.00154740712895,3.5483999252319336,"[""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.0723809523809523,True,middle,,,,3766,3778,55.8456099496972,55.42603906088264,4.011789493930554,True,-0.3604417690626968,711.4907743981205,207.53351795794663,283.2408638266785,0.9069767441860463,0.9069767441860463,1:0:1,0.6904974758120406,4.478716343018562,broken,disconnected_or_unsupported_body,exterior,0.6296126413117267,True,6692,691.7627148320157,207.579210987679,263.480180246228,6692,True,467.817506150306,1.0,True
4.537849341521039,medium,disconnected_or_unsupported_body,confirmed,True,75.0,False,broken,390.5675047362581,6.722332267405475,5.421414798908859,8.278191907656831,E_N003900_N003902,731.7893238836082,326.06167668324025,342.1624587154446,3.5389227867126465,"[""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.1085714285714285,True,middle,,,,3902,3900,55.84560994969728,55.42603906088273,6.017684240895838,True,-0.2535077610534353,712.0612643175034,326.10736971297257,322.40177513499407,0.8604651162790697,0.8604651162790697,1:0:1,0.4073816929196163,4.537849341521039,broken,disconnected_or_unsupported_body,exterior,0.6296126413117267,True,6916,692.3332047513986,326.1530627427049,302.6410915545435,6916,True,390.5675047362581,1.0,True
4.568995450246335,medium,disconnected_or_unsupported_body,confirmed,True,75.0,False,broken,372.8062454462936,6.41663073057304,4.9913258011935495,6.70547103823554,E_N004279_N004281,733.0589688887171,562.7717421152955,262.52970202708167,3.5344934463500977,"[""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.0542857142857142,True,middle,,,,4281,4279,55.845609949697526,55.426039060882765,3.008842120447922,True,-0.2315334766676895,752.7870284548221,562.7260490855632,282.29038560753213,0.9069767441860463,0.9069767441860463,1:0:1,0.4195697143450978,4.568995450246335,broken,disconnected_or_unsupported_body,exterior,0.6296126413117267,True,7580,772.5150880209271,562.6803560558309,302.05106918798265,7580,True,372.8062454462936,1.0,True
4.560075358556637,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,broken,376.58584588534853,6.481684094412195,5.428062944503352,7.562787908708897,E_N004348_N004353,417.49012372249246,643.5732206096884,341.0267239904036,3.501603603363037,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.4885714285714286,True,middle,,,,4353,4348,55.84560994969742,55.42603906088278,27.0795790840313,True,-1.1169722549357148,417.6066495701135,663.26258955586,321.22777932429057,0.3720930232558139,0.3720930232558139,1:-1:0,1.298456589087242,4.560075358556637,broken,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,7706,417.7231754177346,682.9519585020316,301.42883465817755,7706,True,376.58584588534853,1.0,True
4.358972723987682,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,broken,374.0257656233658,6.437620750832458,6.243528886568119,8.368325877504649,E_N004413_N004420,62.52949200722944,724.2472661245479,301.0250891403277,3.457310914993286,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.1447619047619047,True,middle,,,,4413,4420,55.845609949697504,55.42603906088278,8.023578987861127,True,-0.3117539542174001,62.64601785485043,743.9366350707195,281.2261444742146,0.7906976744186046,0.7906976744186046,1:-1:0,0.444683000498838,4.358972723987682,broken,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,7813,62.76254370247142,763.6260040168911,261.42719980810153,7813,True,374.0257656233658,1.0,True
4.601553166887664,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,412.5335403338418,7.100405169257175,7.100405169257175,7.100405169257175,E_N004412_N004423,102.21866283468135,763.5346179574265,300.94856696900246,3.5345170497894287,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.579047619047619,True,middle,,,,4412,4423,55.8456099496975,55.42603906088281,32.09431595144452,True,-0.4037947958405872,121.97888869237217,763.379515408195,281.22060572320447,0.2325581395348837,0.2325581395348837,1:0:-1,1.0892950316564856,4.601553166887664,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,7820,141.73911455006294,763.2244128589635,261.49264447740643,7820,True,412.5335403338418,1.0,True
4.468113647417956,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,388.3694940151399,6.684500757575557,6.684500757575557,6.684500757575557,E_N004413_N004423,102.21866283468135,763.5346179574265,300.94856696900246,3.521554708480835,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.5428571428571429,True,middle,,,,4413,4423,55.84560994969745,55.42603906088278,30.088421204479225,True,-0.317562266381115,82.4906032685764,763.5803109871588,281.187883388552,0.1162790697674418,0.1162790697674418,1:0:1,0.317562266381115,4.468113647417956,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,7821,62.76254370247142,763.6260040168911,261.42719980810153,7821,True,388.3694940151399,1.0,True
4.620199584012921,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,414.32308409617224,7.1312062667155285,7.002360541402236,8.433583066196796,E_N004414_N004423,102.21866283468135,763.5346179574265,300.94856696900246,3.540332555770874,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.5971428571428571,True,middle,,,,4414,4423,55.84560994969737,55.4260390608827,33.0972633249271,True,0.1189551619428617,82.45843697699064,763.6897205066577,320.67652821480044,0.2325581395348837,0.2325581395348837,1:0:-1,1.3441719832322012,4.620199584012921,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,7822,62.69821111929991,763.8448230558892,340.4044894605984,7822,True,414.32308409617224,1.0,True
4.615757227590091,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,302.81205917702977,5.211911517676932,5.211911517676932,5.211911517676932,E_N004417_N004423,102.21866283468135,763.5346179574265,300.94856696900246,3.5617384910583496,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""centerline_displacement""]",0.6514285714285715,True,middle,,,,4417,4423,55.84560994969749,55.42603906088281,36.106105445375086,True,-0.3673160489510545,121.94672240078634,763.488924927694,320.7092505494529,0.1627906976744186,0.1627906976744186,1:0:1,0.4338444791390214,4.615757227590091,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,7823,141.67478196689132,763.4432318979616,340.46993412990344,7823,True,302.81205917702977,1.0,True
3.7863791308543338,medium,low_axial_support_and_large_gap,confirmed,True,75.0,False,missing,381.0844846724004,6.55911333343202,6.55911333343202,6.55911333343202,E_N004426_N004437,181.19523368227283,763.1330267994989,301.0140116383074,3.530388832092285,"[""axial_coverage"", ""unsupported_gap"", ""continuous_support"", ""radial_deviation"", ""centerline_displacement""]",0.6695238095238096,True,middle,,,,4426,4437,55.84560994969743,55.426039060882765,37.109052818857705,True,-2.2167199075129203,200.9554595399636,762.9779242502675,281.2860503925094,0.1395348837209302,0.1395348837209302,1:0:-1,2.2167199075129203,3.7863791308543338,missing,low_axial_support_and_large_gap,exterior,0.6296126413117267,True,7848,220.71568539765437,762.822821701036,261.55808914671144,7848,True,381.0844846724004,1.0,True
