rank,edge_id,source_strut_id,design_state,mean_delta_mm,panel_metric_label,panel_metric_value,baseline_distance_mean_mm,design_distance_mean_mm,endpoint_u_x,endpoint_u_y,endpoint_u_z,endpoint_v_x,endpoint_v_y,endpoint_v_z,midpoint_x,midpoint_y,midpoint_z,tiff_center_z_slice,tiff_z_min_slice,tiff_z_max_slice,tiff_y_min,tiff_y_max,tiff_x_min,tiff_x_max,review_reason,ct_missing_material_anomaly_score
79,E_N006545_N006549,11603,phase2c_still_review_required,3.2708333333333335,CT anomaly score,3.2708333333333335,0.0,0.0,772.5551419666544,602.7155510651686,499.3850488132475,772.386422854584,563.1179941338272,460.0056484929766,772.4707824106192,582.9167725994979,479.6953486531121,480,450,510,535,631,744,767,blocked_or_mixed_evidence_remains_unresolved,3.2708333333333335
80,E_N006797_N006801,12075,phase2c_still_review_required,3.2708333333333335,CT anomaly score,3.2708333333333335,0.0,0.0,773.3586835812794,760.6681407125375,498.94807078933695,773.1899644692089,721.0705837811962,459.5686704690661,773.2743240252441,740.8693622468668,479.2583706292015,479,449,509,693,767,745,767,blocked_or_mixed_evidence_remains_unresolved,3.2708333333333335
81,E_N000870_N001005,1740,phase2c_still_review_required,3.2604166666666665,CT anomaly score,3.2604166666666665,0.0,0.0,772.941137465684,601.4026368311792,25.521310898265614,773.1098565777545,641.0001937625207,64.90071121853649,773.0254970217193,621.20141529685,45.21101105840105,45,15,75,573,670,744,767,blocked_or_mixed_evidence_remains_unresolved,3.2604166666666665
82,E_N000996_N001131,1992,phase2c_still_review_required,3.2604166666666665,CT anomaly score,3.2604166666666665,0.0,0.0,773.3429082729967,680.3789316548638,25.302821886310298,773.5116273850672,719.976488586205,64.68222220658116,773.427267829032,700.1777101205344,44.99252204644573,45,15,75,652,748,745,767,blocked_or_mixed_evidence_remains_unresolved,3.2604166666666665
83,E_N004529_N004533,8043,phase2c_still_review_required,3.2604166666666665,CT anomaly score,3.2604166666666665,0.0,0.0,773.4873487476225,760.2305026345412,340.993491484343,773.318629635552,720.6329457031998,301.6140911640721,773.4029891915873,740.4317241688705,321.3037913242075,321,291,351,692,767,745,767,blocked_or_mixed_evidence_remains_unresolved,3.2604166666666665
84,E_N000749_N002013,3536,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.4750340752,522.645161046493,104.71708956271793,772.6437531872705,562.2427179778343,144.09648988298872,772.5593936312353,542.4439395121636,124.40678972285332,124,94,155,494,591,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
85,E_N000875_N000879,1523,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.8768048825127,601.6214558701774,104.4986005507626,772.7080857704423,562.0238989388362,65.11920023049174,772.7924453264775,581.8226774045067,84.80890039062717,85,55,115,534,630,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
86,E_N000875_N002139,3756,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.8768048825127,601.6214558701774,104.4986005507626,773.0455239945829,641.2190128015188,143.87800087103344,772.9611644385478,621.4202343358481,124.18830071089802,124,94,154,573,670,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
87,E_N001001_N001005,1743,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,773.278575689825,680.5977506938619,104.28011153880735,773.1098565777545,641.0001937625207,64.90071121853649,773.1942161337897,660.7989722281914,84.59041137867192,85,54,115,613,709,745,767,blocked_or_mixed_evidence_remains_unresolved,3.25
88,E_N001001_N002265,4008,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,773.278575689825,680.5977506938619,104.28011153880735,773.4472948018954,720.1953076252033,143.65951185907815,773.3629352458602,700.3965291595326,123.96981169894275,124,94,154,652,749,745,767,blocked_or_mixed_evidence_remains_unresolved,3.25
89,E_N001127_N001131,1995,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,773.6803464971374,759.5740455175464,104.06162252685203,773.5116273850672,719.976488586205,64.68222220658116,773.5959869411023,739.7752670518757,84.3719223667166,84,54,115,691,767,745,767,blocked_or_mixed_evidence_remains_unresolved,3.25
90,E_N001883_N003147,5552,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.4107014920285,522.8639800854912,183.69437921521487,772.5794206040987,562.4615370168326,223.07377953548567,772.4950610480636,542.6627585511619,203.38407937535027,203,173,234,494,591,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
91,E_N002009_N002013,3539,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.8124722993409,601.8402749091757,183.47589020325958,772.6437531872705,562.2427179778343,144.09648988298872,772.7281127433057,582.041496443505,163.78619004312415,164,134,194,534,630,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
92,E_N002009_N003273,5772,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.8124722993409,601.8402749091757,183.47589020325958,772.9811914114111,641.437831840517,222.85529052353039,772.896831855376,621.6390533748463,203.16559036339498,203,173,233,573,670,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
93,E_N002135_N002139,3759,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,773.2142431066534,680.8165697328602,183.2574011913043,773.0455239945829,641.2190128015188,143.87800087103344,773.1298835506182,661.0177912671895,163.56770103116887,164,133,194,613,709,745,767,blocked_or_mixed_evidence_remains_unresolved,3.25
94,E_N002261_N002265,4011,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,773.6160139139658,759.7928645565447,183.03891217934898,773.4472948018954,720.1953076252033,143.65951185907815,773.5316543579306,739.994086090874,163.34921201921355,163,133,194,692,767,745,767,blocked_or_mixed_evidence_remains_unresolved,3.25
95,E_N003017_N004281,7568,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.3463689088567,523.0827991244894,262.6716688677118,772.5150880209271,562.6803560558309,302.05106918798265,772.4307284648919,542.8815775901601,282.3613690278472,282,252,313,495,591,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
96,E_N003143_N003147,5555,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.7481397161691,602.0590939481739,262.45317985575656,772.5794206040987,562.4615370168326,223.07377953548567,772.6637801601339,582.2603154825033,242.76347969562113,243,213,273,534,631,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
97,E_N003269_N003273,5775,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,773.1499105234816,681.0353887718585,262.2346908438012,772.9811914114111,641.437831840517,222.85529052353039,773.0655509674464,661.2366103061877,242.5449906836658,243,212,273,613,710,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
98,E_N004151_N005415,9584,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.2820363256851,523.3016181634877,341.64895852020885,772.4507554377553,562.899175094829,381.0283588404796,772.3663958817202,543.1003966291584,361.3386586803442,361,331,392,495,591,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
99,E_N004277_N004281,7571,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.6838071329976,602.277912987172,341.4304695082535,772.5150880209271,562.6803560558309,302.05106918798265,772.5994475769623,582.4791345215015,321.7407693481181,322,292,352,534,631,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
100,E_N004403_N004407,7791,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,773.08557794031,681.2542078108567,341.2119804962983,772.9168588282394,641.6566508795153,301.8325801760274,773.0012183842747,661.455429345186,321.52228033616285,322,291,352,613,710,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
101,E_N005285_N006549,11600,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.2177037425138,523.5204372024859,420.62624817270574,772.386422854584,563.1179941338272,460.0056484929766,772.3020632985489,543.3192156681566,440.3159483328412,440,410,471,495,592,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
102,E_N005411_N005415,9587,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.619474549826,602.4967320261703,420.40775916075046,772.4507554377553,562.899175094829,381.0283588404796,772.5351149937907,582.6979535604996,400.718059000615,401,371,431,534,631,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
103,E_N005411_N006675,11820,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.619474549826,602.4967320261703,420.40775916075046,772.7881936618965,642.0942889575117,459.7871594810213,772.7038341058612,622.295510491841,440.0974593208859,440,410,470,574,671,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
104,E_N009947_N009951,17903,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.3621442171393,603.3720081821632,736.3169177707382,772.1934251050691,563.7744512508219,696.9375174504672,772.2777846611042,583.5732297164925,716.6272176106027,717,686,747,535,632,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
105,E_N010073_N010077,18159,phase2c_still_review_required,3.25,CT anomaly score,3.25,0.0,0.0,772.763915024452,682.3483030058477,736.098428758783,772.5951959123815,642.7507460745063,696.719028438512,772.6795554684168,662.549524540177,716.4087285986475,716,686,747,614,711,744,767,blocked_or_mixed_evidence_remains_unresolved,3.25
106,E_N003899_N005163,9144,phase2c_still_review_required,3.2458333333333336,CT anomaly score,3.2458333333333336,0.0,0.0,771.4784947110602,365.3490285161186,342.08593654411936,771.6472138231304,404.9465854474598,381.46533686439017,771.5628542670953,385.14780698178924,361.7756367042548,362,332,392,337,433,743,767,blocked_or_mixed_evidence_remains_unresolved,3.2458333333333336
107,E_N007301_N008565,15192,phase2c_still_review_required,3.2354166666666666,CT anomaly score,3.2354166666666666,0.0,0.0,771.2854969615453,366.00548563311327,579.01780550161,771.4542160736157,405.6030425644545,618.3972058218809,771.3698565175805,385.80426409878385,598.7075056617455,599,569,629,338,434,743,767,blocked_or_mixed_evidence_remains_unresolved,3.2354166666666666
108,E_N005033_N006297,11160,phase2c_still_review_required,3.225,CT anomaly score,3.225,0.0,0.0,771.4141621278889,365.5678475551168,421.0632261966163,771.5828812399591,405.1654044864581,460.4426265168872,771.498521683924,385.36662602078746,440.75292635675174,441,411,471,337,434,743,767,blocked_or_mixed_evidence_remains_unresolved,3.225
109,E_N000366_N000501,860,phase2c_still_review_required,3.2041666666666666,CT anomaly score,3.2041666666666666,0.0,0.0,771.3340542364344,285.4974575364413,26.395266946086714,771.5027733485047,325.09501446778273,65.77466726635758,771.4184137924696,305.296236002112,46.08496710622215,46,16,76,257,354,743,767,blocked_or_mixed_evidence_remains_unresolved,3.2041666666666666
110,E_N001505_N002769,4892,phase2c_still_review_required,3.2041666666666666,CT anomaly score,3.2041666666666666,0.0,0.0,771.2053890700911,285.9350956144378,184.3498462510807,771.3741081821615,325.53265254577906,223.7292465713515,771.2897486261263,305.7338740801084,204.0395464112161,204,174,234,257,354,743,767,blocked_or_mixed_evidence_remains_unresolved,3.2041666666666666
111,E_N002765_N002769,4895,phase2c_still_review_required,3.2041666666666666,CT anomaly score,3.2041666666666666,0.0,0.0,771.5428272942318,365.13020947712045,263.10864689162236,771.3741081821615,325.53265254577906,223.7292465713515,771.4584677381966,345.33143101144975,243.41894673148693,243,213,274,297,394,743,767,blocked_or_mixed_evidence_remains_unresolved,3.2041666666666666
112,E_N006293_N006297,11163,phase2c_still_review_required,3.2041666666666666,CT anomaly score,3.2041666666666666,0.0,0.0,771.7516003520295,444.7629614177996,499.82202683715803,771.5828812399591,405.1654044864581,460.4426265168872,771.6672407959943,424.96418295212885,480.1323266770226,480,450,510,377,473,743,767,blocked_or_mixed_evidence_remains_unresolved,3.2041666666666666
113,E_N000744_N000879,1520,phase2c_still_review_required,3.197916666666667,CT anomaly score,3.197916666666667,0.0,0.0,772.5393666583718,522.4263420074947,25.739799910220878,772.7080857704423,562.0238989388362,65.11920023049174,772.623726214407,542.2251204731654,45.42950007035631,45,15,76,494,591,744,767,blocked_or_mixed_evidence_remains_unresolved,3.197916666666667
114,E_N002135_N003399,6024,phase2c_still_review_required,3.197916666666667,CT anomaly score,3.197916666666667,0.0,0.0,773.2142431066534,680.8165697328602,183.2574011913043,773.3829622187238,720.4141266642015,222.6368015115751,773.2986026626886,700.6153481985309,202.9471013514397,203,173,233,652,749,745,767,blocked_or_mixed_evidence_remains_unresolved,3.197916666666667
115,E_N004533_N004535,8057,phase2c_still_review_required,3.1958333333333337,CT anomaly score,3.1958333333333337,0.0,0.0,773.318629635552,720.6329457031998,301.6140911640721,734.0312296154125,760.3218886940058,301.47212432344196,753.6749296254823,740.4774171986028,301.543107743757,302,291,312,692,767,706,767,blocked_or_mixed_evidence_remains_unresolved,3.1958333333333337
116,E_N006167_N007431,13176,phase2c_still_review_required,3.19375,CT anomaly score,3.19375,0.0,0.0,771.3498295447171,365.78666659411505,500.0405158491134,771.5185486567875,405.38422352545626,539.4199161693842,771.4341891007523,385.5854450597857,519.7302160092488,520,490,550,337,434,743,767,blocked_or_mixed_evidence_remains_unresolved,3.19375
117,E_N000861_N000876,3531,phase2c_still_review_required,3.185416666666667,CT anomaly score,3.185416666666667,0.0,0.0,693.9002340349211,602.023047028105,104.43315588145767,733.1876340550605,562.3341040372991,104.57512272208774,713.5439340449908,582.1785755327021,104.50413930177271,105,94,115,534,631,665,762,blocked_or_mixed_evidence_remains_unresolved,3.185416666666667
118,E_N003273_N003275,5785,phase2c_still_review_required,3.185416666666667,CT anomaly score,3.185416666666667,0.0,0.0,772.9811914114111,641.437831840517,222.85529052353039,733.6937913912718,681.126774831323,222.7133236829003,753.3374914013415,661.28230333592,222.78430710321533,223,212,233,613,710,705,767,blocked_or_mixed_evidence_remains_unresolved,3.185416666666667
119,E_N000492_N000627,1080,phase2c_still_review_required,3.1833333333333336,CT anomaly score,3.1833333333333336,0.0,0.0,771.7358250437467,364.4737523601258,26.176777934131454,771.9045441558171,404.07130929146706,65.55617825440233,771.8201845997819,384.2725308257964,45.86647809426689,46,16,76,336,433,743,767,blocked_or_mixed_evidence_remains_unresolved,3.1833333333333336
120,E_N007931_N009069,16105,phase2c_still_review_required,3.1770833333333335,CT anomaly score,3.1770833333333335,0.0,0.0,773.2943509981076,760.8869597515356,577.9253604418336,773.0612993028656,721.5082218591925,617.5232497740598,773.1778251504866,741.1975908053641,597.7243051079467,598,567,628,693,767,745,767,blocked_or_mixed_evidence_remains_unresolved,3.1770833333333335
