specimen_id,edge_id,source_strut_id,node_u,node_v,automated_defect_class,automated_group,human_ct_label,adjudicated_defect_class,adjudicated_group,validation_status,confidence,uncertainty,source_boundary_bin,source_orientation_key,source_label,method_ids,assumption_ids,reference_ids,u_ct_xyz_voxels,v_ct_xyz_voxels,midpoint_ct_xyz_voxels,u_lattice_xyz_mm,v_lattice_xyz_mm,midpoint_lattice_xyz_mm,orientation_family,orientation_direction,nearest_face_distance_mm,nearest_edge_distance_mm,nearest_corner_distance_mm,center_distance_mm,region_0p5_cell,region_1p0_cell,region_1p5_cell,center_core_3x3x3,build_cell_index,analysis_group,graph_cluster_id,dbscan_cluster_id,dbscan_cluster_eps_2p28_mm,dbscan_cluster_eps_4p56_mm,dbscan_cluster_eps_6p84_mm
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002393_N002517,4468,N002393,N002517,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[730.8813957400846,128.2927110655315,224.24274676658726]","[770.5705665675366,167.58006289841,224.1662245952621]","[750.7259811538106,147.93638698197077,224.20448568092468]","[38.76,4.56,11.399999999999999]","[41.04,6.84,11.399999999999999]","[39.9,5.699999999999999,11.399999999999999]",XY,XY:++,1.1400000000000006,5.812882245495774,12.79646826276688,26.045944022054563,face,face,edge,False,1,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N002402,6271,N002398,N002402,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[99.23754807142373,171.10299726029348,263.0985897324186]","[79.59384806135395,190.94746875569655,263.02760631210356]","[0.0,9.12,13.68]","[2.28,6.84,13.68]","[1.14,7.9799999999999995,13.68]",XY,XY:+-,1.14,8.061017305526642,15.878362635989895,24.075331773414877,face,face,face,False,1,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N002404,4258,N002398,N002404,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori011,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[59.781428939213825,171.1943833197582,223.57722257151764]","[59.86578849524901,190.9931617854289,243.2669227316531]","[0.0,9.12,13.68]","[0.0,6.84,11.399999999999999]","[0.0,7.9799999999999995,12.54]",YZ,YZ:++,0.0,7.9799999999999995,14.863781483862038,25.33776627881787,face,face,face,False,1,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N002407,4482,N002398,N002407,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[99.47059976666583,210.4817351526367,223.50070040019244]","[79.71037390897501,210.63683770186816,243.22866164599048]","[0.0,9.12,13.68]","[2.28,9.12,11.399999999999999]","[1.14,9.12,12.54]",XZ,XZ:+-,1.14,9.190973833060346,15.547527134563873,23.85843247156024,face,face,face,False,2,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N002528,6488,N002398,N002528,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[99.63931887873619,250.07929208397806,262.88010072046325]","[79.79473346501018,230.43561616753883,262.91836180612586]","[0.0,9.12,13.68]","[2.28,11.399999999999999,13.68]","[1.14,10.259999999999998,13.68]",XY,XY:++,1.14,10.323139057476652,17.13795787134511,22.97036351475527,face,face,face,False,2,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N002530,4479,N002398,N002530,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori011,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[60.183199746526284,250.17067814344273,223.35873355956235]","[60.066673898905236,230.48130919727117,243.15767822567545]","[0.0,9.12,13.68]","[0.0,11.399999999999999,11.399999999999999]","[0.0,10.259999999999998,12.54]",YZ,YZ:+-,0.0,10.259999999999998,16.20244426004916,24.29029435803527,face,face,face,False,2,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N003538,6273,N002398,N003538,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori011,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[59.71709635604222,171.41320235875637,302.5545122240147]","[59.833622203663204,191.10257130492798,282.7555675579016]","[0.0,9.12,13.68]","[0.0,6.84,15.959999999999999]","[0.0,7.9799999999999995,14.82]",YZ,YZ:+-,0.0,7.9799999999999995,16.83189828866608,24.71461106309383,face,face,face,False,1,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N003541,6496,N002398,N003541,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[99.40626718349415,210.70055419163492,302.47799005268945]","[79.67820761738918,210.74624722136724,282.717306472239]","[0.0,9.12,13.68]","[2.28,9.12,15.959999999999999]","[1.14,9.12,14.82]",XZ,XZ:++,1.14,9.190973833060346,17.438646736487325,23.195568542288417,face,face,face,False,2,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002398_N003664,6492,N002398,N003664,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori011,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.95014805128419,210.7919402510996,262.9566228917885]","[60.118867163354665,250.38949718244095,302.33602321205944]","[60.034507607319426,230.59071871677025,282.646323051924]","[0.0,9.12,13.68]","[0.0,11.399999999999999,15.959999999999999]","[0.0,10.259999999999998,14.82]",YZ,YZ:++,0.0,10.259999999999998,18.02498266295976,23.639543142793602,face,face,face,False,2,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002402_N002404,4264,N002402,N002404,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.781428939213825,171.1943833197582,223.57722257151764]","[99.23754807142373,171.10299726029348,263.0985897324186]","[79.50948850531879,171.14869029002585,243.33790615196813]","[0.0,6.84,11.399999999999999]","[2.28,6.84,13.68]","[1.14,6.84,12.54]",XZ,XZ:++,1.14,6.93434928453997,14.329577802573247,25.028128176114166,face,face,edge,False,1,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002402_N003538,6281,N002402,N003538,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.71709635604222,171.41320235875637,302.5545122240147]","[99.23754807142373,171.10299726029348,263.0985897324186]","[79.47732221373298,171.25809980952494,282.82655097821663]","[0.0,6.84,15.959999999999999]","[2.28,6.84,13.68]","[1.14,6.84,14.82]",XZ,XZ:+-,1.14,6.93434928453997,16.36207810762435,24.397065397297272,face,face,edge,False,1,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002404_N002407,4266,N002404,N002407,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[59.781428939213825,171.1943833197582,223.57722257151764]","[99.47059976666583,210.4817351526367,223.50070040019244]","[79.62601435293982,190.83805923619747,223.53896148585505]","[0.0,6.84,11.399999999999999]","[2.28,9.12,11.399999999999999]","[1.14,7.9799999999999995,11.399999999999999]",XY,XY:++,1.14,8.061017305526642,13.962091533864115,24.819556805068054,face,face,face,False,1,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002407_N002530,4487,N002407,N002530,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[60.183199746526284,250.17067814344273,223.35873355956235]","[99.47059976666583,210.4817351526367,223.50070040019244]","[79.82689975659605,230.32620664803972,223.4297169798774]","[0.0,11.399999999999999,11.399999999999999]","[2.28,9.12,11.399999999999999]","[1.14,10.259999999999998,11.399999999999999]",XY,XY:+-,1.14,10.323139057476652,15.379440822084526,23.74923998783961,face,face,face,False,2,low_priority_uncertain,G0001,D0001,D0001,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002444_N003581,6356,N002444,N003581,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,low_score_and_low_evidence_after_second_pass,near_boundary,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[375.6233797464079,169.8068377270461,302.81629090123437]","[336.167260614198,169.89822378651075,263.2949237403334]","[355.895320180303,169.85253075677844,283.0556073207839]","[18.24,6.84,15.959999999999999]","[15.959999999999999,6.84,13.68]","[17.099999999999998,6.84,14.82]",XZ,XZ:++,6.84,16.322316012135044,23.639543142793602,15.20949703310402,interior,interior,face,False,1,low_priority_uncertain,G0043,D0003,D0038,D0003,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002471_N002477,4603,N002471,N002477,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,low_score_and_low_evidence_after_second_pass,interior,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[533.809573136833,208.38239330353414,263.3492909076181]","[494.3534540046229,208.4737793629988,223.82792374671715]","[514.081513570728,208.4280863332665,243.58860732716764]","[27.36,9.12,13.68]","[25.08,9.12,11.399999999999999]","[26.22,9.12,12.54]",XZ,XZ:++,9.12,15.505676379958404,21.44897200333853,15.037632792431127,interior,interior,interior,False,2,low_priority_uncertain,G0044,D0001,D0039,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002485_N002505,4650,N002485,N002505,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,interior,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[612.7861439844241,207.98080214560656,263.4147355769231]","[652.3065956998059,207.67059704714367,223.95881308532705]","[632.546369842115,207.8256995963751,243.68677433112506]","[31.919999999999998,9.12,13.68]","[34.199999999999996,9.12,11.399999999999999]","[33.059999999999995,9.12,12.54]",XZ,XZ:+-,7.980000000000004,12.118366226517502,17.438646736487325,18.732111466676677,interior,interior,interior,False,2,low_priority_uncertain,G0005,D0001,D0022,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002485_N003625,6641,N002485,N003625,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,interior,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[612.7861439844241,207.98080214560656,263.4147355769231]","[573.2656922690426,208.29100724406945,302.8706580685191]","[593.0259181267334,208.13590469483802,283.14269682272106]","[31.919999999999998,9.12,13.68]","[29.639999999999997,9.12,15.959999999999999]","[30.779999999999998,9.12,14.82]",XZ,XZ:+-,9.12,13.727417819823218,20.20085146720306,16.36207810762435,interior,interior,interior,False,2,low_priority_uncertain,G0005,D0001,-1,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002489_N002491,4413,N002489,N002491,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,interior,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[612.6174248723537,168.38324521426514,224.03533525665222]","[573.3300248522144,208.07218820507123,223.89336841602207]","[592.973724862284,188.2277167096682,223.96435183633713]","[31.919999999999998,6.84,11.399999999999999]","[29.639999999999997,9.12,11.399999999999999]","[30.779999999999998,7.9799999999999995,11.399999999999999]",XY,XY:+-,7.9799999999999995,12.997999846130174,17.288956012437534,18.592837330542103,interior,interior,interior,False,1,low_priority_uncertain,G0005,D0001,D0022,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002489_N002505,4434,N002489,N002505,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,interior,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[612.6174248723537,168.38324521426514,224.03533525665222]","[652.3065956998059,207.67059704714367,223.95881308532705]","[632.4620102860798,188.0269211307044,223.99707417098963]","[31.919999999999998,6.84,11.399999999999999]","[34.199999999999996,9.12,11.399999999999999]","[33.059999999999995,7.9799999999999995,11.399999999999999]",XY,XY:++,7.9799999999999995,11.285424227737302,16.04122189859613,19.941855480370926,interior,interior,interior,False,1,low_priority_uncertain,G0005,D0001,D0022,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002499_N002503,4450,N002499,N002503,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,near_boundary,ori011,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[691.7627148320157,207.579210987679,263.480180246228]","[691.5939957199455,167.9816540563376,224.10077992595717]","[691.6783552759806,187.7804325220083,243.79048008609257]","[36.48,9.12,13.68]","[36.48,6.84,11.399999999999999]","[36.48,7.9799999999999995,12.54]",YZ,YZ:++,4.560000000000002,9.190973833060347,15.547527134563875,21.80948417546825,interior,face,face,False,1,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002499_N002514,6463,N002499,N002514,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[691.7627148320157,207.579210987679,263.480180246228]","[731.0501148521548,167.89026799687286,263.6221470868581]","[711.4064148420853,187.73473949227593,263.55116366654306]","[36.48,9.12,13.68]","[38.76,6.84,13.68]","[37.62,7.9799999999999995,13.68]",XY,XY:+-,3.4200000000000017,8.681981340684855,16.20244426004916,22.28109512568895,interior,face,face,False,1,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002503_N002505,4437,N002503,N002505,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,near_boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[691.5939957199455,167.9816540563376,224.10077992595717]","[652.3065956998059,207.67059704714367,223.95881308532705]","[671.9502957098757,187.82612555174063,224.0297965056421]","[36.48,6.84,11.399999999999999]","[34.199999999999996,9.12,11.399999999999999]","[35.339999999999996,7.9799999999999995,11.399999999999999]",XY,XY:+-,5.700000000000003,9.806650804428596,15.037632792431127,21.448972003338525,interior,interior,face,False,1,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002503_N002514,4460,N002503,N002514,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,low_score_and_low_evidence_after_second_pass,boundary,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[691.5939957199455,167.9816540563376,224.10077992595717]","[731.0501148521548,167.89026799687286,263.6221470868581]","[711.3220552860502,167.93596102660524,243.86146350640763]","[36.48,6.84,11.399999999999999]","[38.76,6.84,13.68]","[37.62,6.84,12.54]",XZ,XZ:++,3.4200000000000017,7.647352483049281,14.687872548466641,23.307355062297393,interior,face,edge,False,1,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002505_N002615,4655,N002505,N002615,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,low_score_and_low_evidence_after_second_pass,interior,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[613.0191956796662,247.3595400379497,223.8168462446969]","[652.3065956998059,207.67059704714367,223.95881308532705]","[632.662895689736,227.5150685425467,223.88782966501196]","[31.919999999999998,11.399999999999999,11.399999999999999]","[34.199999999999996,9.12,11.399999999999999]","[33.059999999999995,10.259999999999998,11.399999999999999]",XY,XY:+-,7.980000000000004,12.997999846130174,17.288956012437534,18.592837330542103,interior,interior,interior,False,2,low_priority_uncertain,G0005,D0001,D0022,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002513_N002514,6462,N002513,N002514,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori110,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[770.7392856796071,207.17761982975142,263.5456249155329]","[731.0501148521548,167.89026799687286,263.6221470868581]","[750.8947002658809,187.53394391331216,263.58388600119554]","[41.04,9.12,13.68]","[38.76,6.84,13.68]","[39.9,7.9799999999999995,13.68]",XY,XY:++,1.1400000000000006,8.061017305526642,15.878362635989895,24.075331773414877,face,face,face,False,1,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002513_N002519,4679,N002513,N002519,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori101,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[770.7392856796071,207.17761982975142,263.5456249155329]","[731.2831665473971,207.2690058892161,224.02425775463198]","[751.0112261135021,207.22331285948377,243.78494133508246]","[41.04,9.12,13.68]","[38.76,9.12,11.399999999999999]","[39.9,9.12,12.54]",XZ,XZ:++,1.1400000000000006,9.190973833060346,15.547527134563873,23.85843247156024,face,face,face,False,2,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002513_N002643,4674,N002513,N002643,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori011,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[770.7392856796071,207.17761982975142,263.5456249155329]","[770.9723373748488,246.55635772209453,223.9477355833068]","[770.855811527228,226.86698877592298,243.74668024941985]","[41.04,9.12,13.68]","[41.04,11.399999999999999,11.399999999999999]","[41.04,10.259999999999998,12.54]",YZ,YZ:+-,0.0,10.259999999999998,16.20244426004916,24.29029435803527,face,face,face,False,2,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
210127_Brian_Tran_strut_lattices_0point5dash1_1,E_N002513_N003651,6469,N002513,N003651,uncertain,low_priority_uncertain,,uncertain,low_priority_uncertain,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,boundary,ori011,phase2c_low_priority_uncertain_not_defect_like,PHASE2C-MANUAL-QUEUE-TRIAGE-001|PHASE2B4-AUTO-REVIEW-001,A-PHASE2C-TRIAGE-001|A-PHASE2B4-AUTO-REVIEW-001,LLNL-DSC-2026|FisherTran2023RUS|Hampel1974,"[770.7392856796071,207.17761982975142,263.5456249155329]","[770.5062339843648,167.79888193740817,303.1435142477591]","[770.622759831986,187.48825088357978,283.344569581646]","[41.04,9.12,13.68]","[41.04,6.84,15.959999999999999]","[41.04,7.9799999999999995,14.82]",YZ,YZ:+-,0.0,7.9799999999999995,16.83189828866608,24.71461106309383,face,face,face,False,1,low_priority_uncertain,G0005,D0001,D0002,D0001,D0001
