edge_id,source_strut_id,node_u,node_v,phase2b3_design_intent_state,phase2b3_ct_observation_label,phase2b3_integrated_guarded_label,phase2b3_confidence_tier,phase2b3_review_status,phase2b3_review_reason,phase2b3_ct_reason,phase2b3_missing_evidence_count,ct_anomaly_rank,ct_missing_material_anomaly_score,occupied_axial_fraction,longest_low_area_gap_fraction,area_mean_voxels2,core_minus_background_contrast,negative_template_residual,bridge_connected_26,threshold_stability_occupied_fraction_range,local_registration_stability_voxels,orientation_key,boundary_bin,spatial_region,phase2b4_automated_review_label,phase2b4_automated_review_status,phase2b4_confidence_tier,phase2b4_review_reason,phase2b4_boundary_caution,phase2b4_clean_for_auto_support
E_N000498_N001635,2888,N000498,N001635,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,556,3.0722222222222224,0.0,1.0,0.0,0.173015873015873,1.2222222222222223,False,0.0,2.5,ori101,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N004151_N004157,7575,N004151,N004157,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,557,3.0722222222222224,0.0,1.0,0.041666666666666664,0.23875968992248062,1.2222222222222223,False,0.0,2.5,ori101,boundary,r211,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N002265_N002267,4025,N002265,N002267,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,560,3.0708333333333337,0.0,1.0,0.08333333333333333,1.0552380952380953,1.2,False,0.08333333333333333,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N002891_N002897,5339,N002891,N002897,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,565,3.0616013071895427,0.0,1.0,0.20833333333333334,0.1258741258741259,1.1699346405228759,False,0.16666666666666666,2.5,ori101,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N002009_N002136,5765,N002009,N002136,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,566,3.060416666666667,0.0,1.0,0.0,0.565816678152998,1.2,False,0.041666666666666664,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003017_N003144,7561,N003017,N003144,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,567,3.060416666666667,0.0,1.0,0.0,0.36670235546038543,1.2,False,0.041666666666666664,2.5,ori110,boundary,r221,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000749_N000876,3529,N000749,N000876,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,573,3.0500000000000003,0.0,1.0,0.0,0.036065573770491806,1.2,False,0.0,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000875_N001002,3749,N000875,N001002,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,574,3.0500000000000003,0.0,1.0,0.0,0.4138950480413895,1.2,False,0.0,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001001_N001128,4001,N001001,N001128,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,575,3.0500000000000003,0.0,1.0,0.041666666666666664,0.7161458333333334,1.2,False,0.0,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001131_N001133,2009,N001131,N001133,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,576,3.0500000000000003,0.0,1.0,0.0,0.6827731092436975,1.2,False,0.0,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001883_N002010,5545,N001883,N002010,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,577,3.0500000000000003,0.0,1.0,0.0,0.4099722991689751,1.2,False,0.0,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N002013_N002015,3549,N002013,N002015,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,578,3.0500000000000003,0.0,1.0,0.0,0.28776978417266186,1.2,False,0.0,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003147_N003149,5565,N003147,N003149,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,579,3.0500000000000003,0.0,1.0,0.0,0.32790398628375483,1.2,False,0.0,2.5,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N008687_N008691,15415,N008687,N008691,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,7,585,3.0479166666666666,0.041666666666666664,0.9583333333333334,0.125,-1.1256830601092895,1.25,False,0.125,2.5,ori011,boundary,r212,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N002895_N002897,5125,N002895,N002897,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,586,3.0375,0.0,1.0,0.0,0.3326761951700345,1.125,False,0.25,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N004025_N004031,7355,N004025,N004031,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,589,3.0305555555555554,0.041666666666666664,0.9583333333333334,0.20833333333333334,0.3373860182370821,1.2222222222222223,False,0.16666666666666666,2.5,ori101,boundary,r211,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001631_N001758,5105,N001631,N001758,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,5,592,3.020138888888889,0.0,1.0,0.08333333333333333,0.25316455696202533,1.1180555555555556,False,0.20833333333333334,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003900_N005037,8936,N003900,N005037,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,7,593,3.020138888888889,0.041666666666666664,0.9583333333333334,0.125,-0.3354978354978355,1.2222222222222223,False,0.125,2.5,ori101,boundary,r211,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000371_N000498,2869,N000371,N000498,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,611,2.975,0.0,1.0,0.0,0.2421784472769409,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000497_N000624,3089,N000497,N000624,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,7,612,2.975,0.0,1.0,0.0,0.022999520843315763,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000623_N000750,3309,N000623,N000750,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,613,2.975,0.0,1.0,0.0,0.09184726522187822,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000627_N000629,1093,N000627,N000629,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,7,614,2.975,0.0,1.0,0.0,-0.07177033492822966,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000753_N000755,1313,N000753,N000755,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,615,2.975,0.0,1.0,0.0,0.11123470522803114,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001635_N001637,2889,N001635,N001637,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,7,616,2.975,0.0,1.0,0.0,0.021114864864864864,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001757_N001884,5325,N001757,N001884,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,617,2.975,0.0,1.0,0.0,0.2574123989218329,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001761_N001763,3109,N001761,N001763,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,618,2.975,0.0,1.0,0.0,0.07270865335381464,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001887_N001889,3329,N001887,N001889,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,619,2.975,0.0,1.0,0.0,0.06736965436438196,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003021_N003023,5345,N003021,N003023,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,620,2.975,0.0,1.0,0.0,0.2956573468173706,1.125,False,0.0,2.5,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N004155_N004157,7361,N004155,N004157,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|registration_unstable,high_anomaly_low_area_low_occupancy_long_gap,6,621,2.975,0.0,1.0,0.0,0.18823529411764706,1.125,False,0.0,2.5,ori110,boundary,r211,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001385_N001495,2667,N001385,N001495,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,207,3.6833333333333336,0.0,1.0,0.16666666666666666,0.023088455772113943,1.6666666666666667,False,0.6666666666666666,1.7017268832004415,ori110,boundary,r200,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000231_N000358,2625,N000231,N000358,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,210,3.652083333333333,0.041666666666666664,0.9583333333333334,0.125,-0.04633830200907323,1.75,False,0.5416666666666666,1.28497254914217,ori110,near_boundary,r200,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,near_boundary_region,false
E_N008313_N008315,14765,N008313,N008315,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,215,3.6208333333333336,0.0,1.0,0.2916666666666667,-0.35706860706860705,1.6666666666666667,False,0.4166666666666667,1.9096780555811592,ori110,boundary,r202,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000357_N000372,2651,N000357,N000372,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,224,3.547916666666667,0.041666666666666664,0.9583333333333334,0.125,0.081831290555155,1.6666666666666667,False,0.4583333333333333,1.6021646735052766,ori110,boundary,r200,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N007049_N007176,14745,N007049,N007176,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,230,3.5375,0.041666666666666664,0.9583333333333334,0.20833333333333334,-0.8571428571428571,1.6666666666666667,False,0.4166666666666667,2.074802038697655,ori110,boundary,r202,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003144_N004283,7587,N003144,N004283,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,278,3.3541666666666665,0.0,1.0,0.16666666666666666,-0.046511627906976744,1.4,False,0.4166666666666667,1.8195923687786932,ori011,boundary,r221,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001128_N002267,4031,N001128,N002267,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,408,3.3125000000000004,0.041666666666666664,0.9583333333333334,0.25,0.6009933774834437,1.4,False,0.5833333333333334,1.514134239058892,ori011,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003396_N004535,8063,N003396,N004535,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,409,3.3125000000000004,0.041666666666666664,0.9583333333333334,0.20833333333333334,-0.23204419889502761,1.4,False,0.5833333333333334,1.319296423912333,ori011,boundary,r221,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000861_N000876,3531,N000861,N000876,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,474,3.185416666666667,0.0,1.0,0.041666666666666664,0.1242556570067487,1.2,False,0.5416666666666666,1.8816835069634312,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000755_N000865,1531,N000755,N000865,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,479,3.1750000000000003,0.041666666666666664,0.9583333333333334,0.2916666666666667,-0.03901515151515152,1.2,False,0.8333333333333334,1.4984818464103549,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000987_N001002,3751,N000987,N001002,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,496,3.1333333333333337,0.0,1.0,0.125,0.4042168674698795,1.2,False,0.3333333333333333,1.6422106995768233,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003023_N003133,5563,N003023,N003133,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,497,3.1333333333333337,0.0,1.0,0.041666666666666664,-0.019153802172670098,1.2,False,0.3333333333333333,1.8962167768516174,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000629_N000750,1317,N000629,N000750,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,498,3.13125,0.041666666666666664,0.9583333333333334,0.25,0.6809744779582366,1.25,False,0.4583333333333333,1.8178918293767836,ori011,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001889_N001999,3547,N001889,N001999,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,512,3.1020833333333333,0.041666666666666664,0.9583333333333334,0.125,0.21955958549222798,1.2,False,0.5416666666666666,1.6541711226812181,ori110,boundary,r220,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N003381_N003396,8035,N003381,N003396,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,549,3.0812500000000003,0.041666666666666664,0.9583333333333334,0.2916666666666667,0.7020863658418244,1.2,False,0.4583333333333333,1.319296423912333,ori110,boundary,r221,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001637_N001747,3107,N001637,N001747,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,553,3.0791666666666666,0.0,1.0,0.041666666666666664,-0.01132300357568534,1.125,False,0.4166666666666667,1.6488389436504705,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000735_N000750,3311,N000735,N000750,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,561,3.06875,0.0,1.0,0.16666666666666666,0.18219539796303283,1.125,False,0.375,1.8908898605435271,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000739_N000750,1308,N000739,N000750,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,571,3.0513888888888885,0.041666666666666664,0.9166666666666666,0.125,-0.2111888111888112,1.2222222222222223,False,0.4166666666666667,1.8178918293767836,ori101,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001511_N001621,2887,N001511,N001621,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,7,584,3.0479166666666666,0.041666666666666664,0.9583333333333334,0.25,-0.006911057692307692,1.125,False,0.625,1.5185515693998946,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000629_N000739,1311,N000629,N000739,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,594,3.0166666666666666,0.041666666666666664,0.9583333333333334,0.2916666666666667,0.06877828054298643,1.125,False,0.5,1.2985242174741585,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001763_N001873,3327,N001763,N001873,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,596,3.00625,0.041666666666666664,0.9583333333333334,0.08333333333333333,0.14324600204151072,1.125,False,0.4583333333333333,1.752171901503672,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N000483_N000498,2871,N000483,N000498,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,review_guarded,review_required,possible_unintended_defect_requires_review|near_all_edge_threshold|threshold_sensitive,high_anomaly_low_area_low_occupancy_long_gap,6,623,2.964583333333333,0.041666666666666664,0.9583333333333334,0.08333333333333333,0.04994686503719448,1.125,False,0.2916666666666667,1.6123023638336207,ori110,boundary,r210,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,false
E_N001010_N001021,1772,N001010,N001021,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,high_guarded,review_required,possible_unintended_defect_requires_review,high_anomaly_low_area_low_occupancy_long_gap,6,93,3.7944444444444447,0.0,1.0,0.0,0.3584474885844749,1.9444444444444444,False,0.0,0.0,ori101,boundary,r020,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,true
E_N001012_N001021,1774,N001012,N001021,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,high_guarded,review_required,possible_unintended_defect_requires_review,high_anomaly_low_area_low_occupancy_long_gap,6,96,3.7944444444444447,0.0,1.0,0.0,0.12941176470588237,1.9444444444444444,False,0.0,0.0,ori101,boundary,r020,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,true
E_N001015_N001035,1802,N001015,N001035,design_present_or_unmapped,ct_absent_candidate,possible_unintended_missing,high_guarded,review_required,possible_unintended_defect_requires_review,high_anomaly_low_area_low_occupancy_long_gap,6,99,3.7944444444444447,0.0,1.0,0.0,0.21957671957671956,1.9444444444444444,False,0.0,0.0,ori101,boundary,r020,manual_review_possible_unintended_missing,blocked_manual_review,blocked,possible_unintended_missing_not_clean_enough_for_auto_support,boundary_or_skin_region,true
